SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,SurveyDate,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,QuadratsSampled,TotalAreaSurveyed_sqm,AlternateTaxonName,SpeciesName,Life_Stage,Sex
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2014,2014-08-13,0,0,0,0,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2015,2015-08-25,5,0.2,0.39,0.11,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2016,2016-08-11,9,0.37,0.6,0.17,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2004.5,Eisenia arborea,"Southern sea palm, juvenile",2017,2017-07-26,13,0.54,0.81,0.23,12,24,"Eisenia arborea, juvenile",Eisenia arborea juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2002,2002-09-23,2,0.08,0.19,0.05,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2003,2003-09-08,39,1.62,2.95,0.85,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2004,2004-09-27,38,1.58,1.64,0.47,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2005,2005-08-08,32,1.33,1.52,0.44,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2006,2006-09-11,23,0.95,1.13,0.32,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2007,2007-07-09,11,0.45,0.78,0.22,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2008,2008-10-20,12,0.5,0.7,0.2,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2009,2009-07-13,6,0.25,0.33,0.09,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2010,2010-07-26,5,0.2,0.25,0.07,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2011,2011-10-05,16,0.66,0.88,0.25,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2012,2012-07-26,7,0.29,0.45,0.12,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2013,2013-08-15,5,0.2,0.49,0.14,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2014,2014-08-13,6,0.25,0.58,0.16,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2015,2015-08-25,2,0.08,0.19,0.05,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2016,2016-08-11,1,0.04,0.14,0.04,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005,Pterygophora californica,"California sea palm, adult",2017,2017-07-26,0,0,0,0,12,24,"Pterygophora californica, adult",Pterygophora adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2002,2002-09-23,1,0.04,0.14,0.04,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2003,2003-09-08,187,7.79,9.84,2.84,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2004,2004-09-27,6,0.25,0.33,0.09,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2005,2005-08-08,3,0.12,0.43,0.12,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2006,2006-09-11,14,0.58,1.56,0.45,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2007,2007-07-09,36,1.5,4.26,1.23,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2008,2008-10-20,2,0.08,0.28,0.08,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2009,2009-07-13,4,0.16,0.32,0.09,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2010,2010-07-26,14,0.58,1.1,0.31,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2011,2011-10-05,57,2.37,6.83,1.97,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2012,2012-07-26,16,0.66,0.65,0.18,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2013,2013-08-15,10,0.41,1.44,0.41,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2014,2014-08-13,1,0.04,0.14,0.04,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2015,2015-08-25,3,0.12,0.43,0.12,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2016,2016-08-11,1,0.04,0.14,0.04,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2005.5,Pterygophora californica,"California sea palm, juvenile",2017,2017-07-26,13,0.54,1.72,0.49,12,24,"Pterygophora californica, juvenile",Pterygophora juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2002,2002-09-23,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2003,2003-09-08,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2004,2004-09-27,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2005,2005-08-08,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2006,2006-09-11,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2007,2007-07-09,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2008,2008-10-20,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2009,2009-07-13,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2010,2010-07-26,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2011,2011-10-05,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2012,2012-07-26,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2013,2013-08-15,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2014,2014-08-13,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2015,2015-08-25,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2016,2016-08-11,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006,Laminaria farlowii,"oar weed, adult (>10cm wide)",2017,2017-07-26,0,0,0,0,12,24,"Laminaria farlowii, adult",Laminaria farlowii adult,Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2002,2002-09-23,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2003,2003-09-08,1,0.04,0.14,0.04,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2004,2004-09-27,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2005,2005-08-08,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2006,2006-09-11,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2007,2007-07-09,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2008,2008-10-20,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2009,2009-07-13,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2010,2010-07-26,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2011,2011-10-05,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2012,2012-07-26,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2013,2013-08-15,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2014,2014-08-13,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2015,2015-08-25,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2016,2016-08-11,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2006.5,Laminaria farlowii,"oar weed, juvenile (<10cm wide)",2017,2017-07-26,0,0,0,0,12,24,"Laminaria farlowii, juvenile",Laminaria farlowii juvenile,Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016,Sargassum horneri,"Sargassum horneri, adult (>50cm or recepticles present)",2010,2010-07-26,0,0,0,0,12,24,"Sargassum horneri, adult",Sargassum horneri adult (>0.5m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016,Sargassum horneri,"Sargassum horneri, adult (>50cm or recepticles present)",2011,2011-10-05,0,0,0,0,12,24,"Sargassum horneri, adult",Sargassum horneri adult (>0.5m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016,Sargassum horneri,"Sargassum horneri, adult (>50cm or recepticles present)",2012,2012-07-26,0,0,0,0,12,24,"Sargassum horneri, adult",Sargassum horneri adult (>0.5m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016,Sargassum horneri,"Sargassum horneri, adult (>50cm or recepticles present)",2013,2013-08-15,0,0,0,0,12,24,"Sargassum horneri, adult",Sargassum horneri adult (>0.5m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016,Sargassum horneri,"Sargassum horneri, adult (>50cm or recepticles present)",2014,2014-08-13,0,0,0,0,12,24,"Sargassum horneri, adult",Sargassum horneri adult (>0.5m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016,Sargassum horneri,"Sargassum horneri, adult (>50cm or recepticles present)",2015,2015-08-25,0,0,0,0,12,24,"Sargassum horneri, adult",Sargassum horneri adult (>0.5m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016,Sargassum horneri,"Sargassum horneri, adult (>50cm or recepticles present)",2016,2016-08-11,0,0,0,0,12,24,"Sargassum horneri, adult",Sargassum horneri adult (>0.5m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016,Sargassum horneri,"Sargassum horneri, adult (>50cm or recepticles present)",2017,2017-07-26,0,0,0,0,12,24,"Sargassum horneri, adult",Sargassum horneri adult (>0.5m tall),Adult,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016.5,Sargassum horneri,"Sargassum horneri, juvenile (<50cm and no recepticles)",2010,2010-07-26,0,0,0,0,12,24,"Sargassum horneri, juvenile",Sargassum horneri juvenile (<0.5m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016.5,Sargassum horneri,"Sargassum horneri, juvenile (<50cm and no recepticles)",2011,2011-10-05,0,0,0,0,12,24,"Sargassum horneri, juvenile",Sargassum horneri juvenile (<0.5m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016.5,Sargassum horneri,"Sargassum horneri, juvenile (<50cm and no recepticles)",2012,2012-07-26,0,0,0,0,12,24,"Sargassum horneri, juvenile",Sargassum horneri juvenile (<0.5m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016.5,Sargassum horneri,"Sargassum horneri, juvenile (<50cm and no recepticles)",2013,2013-08-15,0,0,0,0,12,24,"Sargassum horneri, juvenile",Sargassum horneri juvenile (<0.5m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016.5,Sargassum horneri,"Sargassum horneri, juvenile (<50cm and no recepticles)",2014,2014-08-13,0,0,0,0,12,24,"Sargassum horneri, juvenile",Sargassum horneri juvenile (<0.5m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016.5,Sargassum horneri,"Sargassum horneri, juvenile (<50cm and no recepticles)",2015,2015-08-25,0,0,0,0,12,24,"Sargassum horneri, juvenile",Sargassum horneri juvenile (<0.5m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016.5,Sargassum horneri,"Sargassum horneri, juvenile (<50cm and no recepticles)",2016,2016-08-11,0,0,0,0,12,24,"Sargassum horneri, juvenile",Sargassum horneri juvenile (<0.5m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,2016.5,Sargassum horneri,"Sargassum horneri, juvenile (<50cm and no recepticles)",2017,2017-07-26,0,0,0,0,12,24,"Sargassum horneri, juvenile",Sargassum horneri juvenile (<0.5m tall),Juvenile,NA
21,SM,San Miguel Island,MM,Miracle Mile,9002,Haliotis rufescens,red abalone,2002,2002-09-23,20,0.83,1,0.29,12,24,Haliotis rufescens,Haliotis rufescens,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9002,Haliotis rufescens,red abalone,2003,2003-09-08,7,0.29,0.49,0.14,12,24,Haliotis rufescens,Haliotis rufescens,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9002,Haliotis rufescens,red abalone,2004,2004-09-27,10,0.41,0.63,0.18,12,24,Haliotis rufescens,Haliotis rufescens,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9002,Haliotis rufescens,red abalone,2005,2005-08-08,11,0.45,0.81,0.23,12,24,Haliotis rufescens,Haliotis rufescens,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9002,Haliotis rufescens,red abalone,2006,2006-09-11,6,0.25,0.33,0.09,12,24,Haliotis rufescens,Haliotis rufescens,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9002,Haliotis rufescens,red abalone,2007,2007-07-09,9,0.37,0.64,0.18,12,24,Haliotis rufescens,Haliotis rufescens,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9002,Haliotis rufescens,red abalone,2010,2010-07-26,7,0.29,0.33,0.09,12,24,Haliotis rufescens,Haliotis rufescens,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9002,Haliotis rufescens,red abalone,2011,2011-10-05,10,0.41,0.51,0.14,12,24,Haliotis rufescens,Haliotis rufescens,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9002,Haliotis rufescens,red abalone,2017,2017-07-26,28,1.16,1.49,0.43,12,24,Haliotis rufescens,Haliotis rufescens,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2002,2002-09-23,0,0,0,0,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2003,2003-09-08,0,0,0,0,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2004,2004-09-27,1,0.04,0.14,0.04,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2005,2005-08-08,1,0.04,0.14,0.04,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2006,2006-09-11,0,0,0,0,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2007,2007-07-09,0,0,0,0,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2008,2008-10-20,0,0,0,0,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2009,2009-07-13,0,0,0,0,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2010,2010-07-26,0,0,0,0,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2011,2011-10-05,0,0,0,0,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2012,2012-07-26,0,0,0,0,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2013,2013-08-15,1,0.04,0.14,0.04,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2014,2014-08-13,0,0,0,0,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2015,2015-08-25,1,0.04,0.14,0.04,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2016,2016-08-11,1,0.04,0.14,0.04,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9005,Cypraea spadicea,chestnut cowrie,2017,2017-07-26,1,0.04,0.14,0.04,12,24,Cypraea spadicea,Cypraea spadicea,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9007,Megastraea undosa,wavy turban snail,2002,2002-09-23,6,0.25,0.86,0.25,12,24,Megastraea undosa,Megastraea undosa,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9007,Megastraea undosa,wavy turban snail,2003,2003-09-08,0,0,0,0,12,24,Megastraea undosa,Megastraea undosa,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9007,Megastraea undosa,wavy turban snail,2004,2004-09-27,0,0,0,0,12,24,Megastraea undosa,Megastraea undosa,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9007,Megastraea undosa,wavy turban snail,2005,2005-08-08,0,0,0,0,12,24,Megastraea undosa,Megastraea undosa,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9007,Megastraea undosa,wavy turban snail,2006,2006-09-11,0,0,0,0,12,24,Megastraea undosa,Megastraea undosa,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9007,Megastraea undosa,wavy turban snail,2007,2007-07-09,0,0,0,0,12,24,Megastraea undosa,Megastraea undosa,NA,NA
21,SM,San Miguel Island,MM,Miracle Mile,9007,Megastraea undosa,wavy turban snail,2008,2008-10-20,0,0,0,0,12,24,Megastraea undosa,Megastraea undosa,NA,NA
